OrderID,ProductID
5121949,19
5121382,24
5120823,28
5136071,16
5134752,39
5134541,18
5133922,5
5133791,17
5130404,18
5130354,35
5129918,6
5127869,26
5127806,8
5127037,3
5126043,10
5125826,41
5123354,41
5122573,22
5120125,40
5117561,4
5115369,37
5115256,27
5113681,37
5113659,44
5113465,42
5113013,9
5110391,33
5108850,21
5108506,30
5106080,18
5104398,16
5103098,41
5097043,38
5091958,4
5091795,5
5090297,16
5087983,32
5087054,30
5085590,28
5085521,38
5085311,37
5084585,41
5084428,32
5084454,39
5083336,2
5082466,40
5081904,24
5081257,24
5079195,43
5078298,8
5077701,29
5077182,35
5076306,6
5073426,12
5068768,36
5064998,6
5064162,33
5062565,22
5062307,37
5060629,7
5060343,26
5059330,12
5058985,28
5058900,18
5057077,16
5056885,4
5052550,33
5050809,4
5049829,31
5049396,21
5046992,20
5045989,6
5045638,19
5043957,17
5042724,30
5038373,13
5036130,38
5035751,1
5032918,4
5029972,39
5025909,25
5025573,31
5024272,40
5024084,9
5136071,16
5134752,39
5134541,18
5133922,5
5133791,17
5130404,18
5130354,35
5129918,6
5127869,26
5127806,8
5127037,3
5126043,10
5125826,41
5123354,41
5122573,22
5120125,40
5117561,4
5136176,32
5135681,28
5130657,19
5130297,16
5130235,34
5130030,13
5128792,41
5128148,13
5127268,18
5127254,10
5125205,38
5121988,16
5121126,12
5120909,12
5120286,20
5120204,30
5120047,13
5119465,25
5116953,41
5115780,2
5115619,28
5115221,19
5113469,43
5113408,36
5113399,20
5112668,36
5111033,37
5110153,21
5109641,42
5106780,17
5105958,12
5105613,7
5105105,5
5103734,34
5101667,40
5098954,43
5094784,13
5093924,2
5091792,41
5090804,22
5090570,18
5089974,29
5088728,12
5088349,38
5088043,44
5087133,20
5083453,11
5082933,31
5082210,25
5081957,35
5077214,29
5074647,13
5074552,10
5073760,11
5071983,26
5070935,42
5069405,33
5068854,44
5068670,30
5065306,40
5064462,4
5063031,22
5059435,2
5051305,10
5049769,16
5049464,11
5049004,29
5048021,22
5046462,29
5045583,22
5045526,17
5045019,12
5041119,43
5039958,25
5039234,32
5038081,20
5036536,8
5036438,11
5029764,29
5029091,39
5028656,17
5026385,11
5025293,34
5136176,32
5135681,28
5130657,19
5130297,16
5130235,34
5130030,13
5128792,41
5128148,13
5127268,18
5127254,10
5125205,38
5121988,16
5121126,12
5120909,12
5120286,20
5120204,30
5120047,13
5119465,25
5116953,41
5135311,38
5134595,11
5134199,29
5131307,19
5129935,3
5129843,39
5129526,8
5128776,19
5128500,32
5125262,6
5121820,20
5121080,9
5120358,33
5119790,25
5117012,13
5112203,34
5111690,12
5110222,19
5110241,40
5109574,13
5108260,38
5107750,25
5106802,36
5105318,3
5104644,7
5103887,24
5103416,19
5099171,32
5098197,7
5095646,43
5095237,3
5094552,39
5094163,13
5091789,9
5090432,25
5089722,12
5085362,1
5085127,11
5084219,42
5083864,42
5083746,24
5081639,41
5080239,9
5079479,30
5079071,6
5079038,8
5078742,43
5077344,41
5075242,29
5072825,32
5072176,5
5072056,24
5071148,10
5070141,24
5068865,18
5067216,22
5064763,26
5064080,18
5060792,2
5059696,1
5058905,17
5057058,12
5052544,31
5050419,19
5050342,11
5049543,18
5049372,16
5047194,11
5043679,35
5042260,34
5041236,44
5039283,7
5039084,9
5035732,11
5035542,2
5035357,7
5035281,25
5035277,5
5035169,41
5033022,5
5032967,24
5029721,4
5028588,40
5026897,43
5026344,43
5026118,32
5025999,3
5024208,9
5135311,38
5134595,11
5134199,29
5131307,19
5129935,3
5129843,39
5129526,8
5128776,19
5128500,32
5125262,6
5121820,20
5121080,9
5120358,33
5119790,25
5117012,13
5135205,2
5133488,2
5129786,38
5127767,40
5127138,12
5124024,16
5123633,28
5123480,10
5121188,42
5121158,2
5120516,7
5117514,23
5115761,1
5115067,21
5113424,19
5113163,41
5110946,10
5110238,42
5109576,40
5109031,1
5106417,42
5105906,33
5105078,26
5104111,41
5101105,7
5100756,9
5100723,8
5100058,42
5099940,42
5099305,9
5095090,35
5094375,42
5093811,4
5092633,13
5092590,12
5092387,42
5090970,35
5090871,44
5090064,7
5089956,18
5089490,18
5089484,13
5088842,38
5088668,21
5085740,21
5085491,33
5082825,33
5082046,43
5080739,8
5078734,12
5077473,12
5075956,16
5075487,43
5075424,40
5074535,39
5073979,38
5073366,8
5070493,11
5068347,38
5068065,21
5065677,13
5062550,27
5062554,32
5056632,3
5056152,27
5055396,33
5053739,39
5052785,40
5052732,40
5051443,12
5051304,6
5049411,32
5046401,39
5045974,1
5045842,41
5044540,27
5044567,29
5044304,19
5043713,17
5042469,34
5040708,35
5039804,29
5039805,8
5039532,1
5037519,21
5033111,29
5031000,1
5030055,18
5028613,44
5027271,19
5024770,22
5135205,2
5133488,2
5129786,38
5127767,40
5127138,12
5124024,16
5123633,28
5123480,10
5121188,42
5121158,2
5120516,7
5117514,23
5135441,30
5134767,25
5134415,21
5134285,19
5133116,37
5132533,13
5131998,6
5131765,10
5129001,33
5128716,30
5127048,20
5122979,44
5121780,8
5121324,19
5120495,30
5112283,25
5110836,18
5110711,38
5107864,29
5106907,2
5105657,26
5105102,11
5103045,42
5102914,42
5102786,12
5102744,18
5101797,28
5099589,4
5098055,1
5097404,39
5097167,9
5097117,5
5095892,32
5095463,41
5093716,21
5091095,18
5090992,33
5090984,1
5088021,2
5086135,39
5083251,41
5078126,5
5077132,42
5077000,28
5075692,3
5075471,42
5075081,35
5073559,19
5072653,43
5070870,36
5069531,31
5069506,41
5068993,42
5068982,40
5068292,44
5064578,28
5064071,23
5063969,16
5063816,43
5063631,2
5061161,34
5060373,22
5056862,10
5056334,30
5056289,43
5056042,6
5054267,10
5052000,20
5051872,19
5050729,18
5049908,29
5048415,42
5047847,5
5046708,23
5040276,16
5037535,23
5035352,19
5035239,44
5035132,37
5033237,17
5032943,2
5032872,43
5032116,36
5029592,35
5025239,38
5025091,19
5024253,16
5023912,38
5135441,30
5134767,25
5134415,21
5134285,19
5133116,37
5132533,13
5131998,6
5131765,10
5129001,33
5128716,30
5127048,20
5122979,44
5121780,8
5121324,19
5120495,30
5134269,22
5133835,17
5133076,28
5132649,29
5132507,29
5131564,38
5131529,44
5130424,9
5129990,2
5128663,31
5127035,43
5126879,8
5121895,29
5118530,19
5117716,21
5116318,21
5113090,21
5113053,2
5112669,13
5112623,7
5110905,39
5110212,9
5109158,26
5108440,35
5108322,29
5106268,10
5105831,6
5105170,6
5104264,12
5103452,28
5101117,12
5100949,26
5100047,38
5099859,26
5095840,34
5093889,44
5093863,17
5092794,12
5091815,19
5091219,28
5091052,44
5090829,25
5090732,35
5090549,6
5088880,31
5088858,40
5088244,42
5085861,12
5084682,8
5084496,28
5082718,9
5079693,5
5078754,36
5078392,10
5077935,41
5076260,12
5075086,16
5074073,9
5072963,30
5072386,17
5070452,37
5067069,5
5064587,31
5063526,21
5062354,30
5061608,13
5059180,5
5058073,2
5057385,39
5057128,5
5056330,31
5050713,27
5050250,38
5049828,4
5046333,44
5045900,40
5044334,5
5041282,32
5041072,11
5040369,18
5038870,32
5038152,44
5037034,22
5034248,16
5034166,12
5033863,5
5031038,21
5030848,32
5028164,26
5026625,26
5025363,38
5134269,22
5133835,17
5133076,28
5132649,29
5132507,29
5131564,38
5131529,44
5130424,9
5129990,2
5128663,31
5127035,43
5126879,8
5121895,29
5118530,19
5117716,21
5116318,21
5136484,26
5136407,23
5132153,22
5131867,8
5130535,36
5129151,1
5128444,2
5125308,40
5125268,24
5124233,21
5123787,32
5121466,36
5120746,31
5119191,23
5118342,30
5114747,43
5113079,37
5112343,43
5110986,19
5111020,30
5110794,21
5110069,20
5109469,2
5108871,35
5108809,39
5108566,29
5107399,25
5106730,3
5105728,7
5105466,22
5105308,33
5101704,26
5101249,3
5101135,12
5100725,31
5100539,1
5100440,39
5099466,25
5097941,36
5097626,20
5097285,8
5096274,20
5095937,16
5095384,7
5094330,13
5089509,2
5087139,13
5087075,2
5084140,28
5081467,41
5081409,31
5079885,25
5078400,41
5076498,19
5074611,9
5073327,20
5072162,1
5070738,28
5070364,22
5067693,20
5066986,42
5066303,35
5065548,30
5065134,34
5063510,22
5061926,9
5060169,4
5059739,36
5058988,3
5058121,18
5057575,37
5057502,6
5057057,40
5054826,9
5054476,38
5053995,36
5052901,31
5052132,4
5051311,10
5050611,33
5046046,20
5043130,25
5042196,39
5041582,1
5041514,10
5041416,1
5039642,16
5038895,28
5036349,43
5032229,31
5032196,10
5031649,33
5024956,37
5136484,26
5136407,23
5132153,22
5131867,8
5130535,36
5129151,1
5128444,2
5125308,40
5125268,24
5124233,21
5123787,32
5121466,36
5120746,31
5119191,23
5118342,30
5135393,13
5132393,28
5131940,17
5130611,18
5129842,34
5128581,23
5126549,28
5125162,38
5122826,8
5122808,9
5122662,23
5122236,40
5121786,16
5120541,26
5120457,28
5120117,24
5120048,3
5117586,25
5116993,5
5116376,10
5115716,33
5114156,35
5114082,41
5111961,39
5111659,6
5110140,10
5110132,9
5108156,21
5105206,38
5104822,40
5101747,1
5100558,13
5099229,36
5098826,8
5097962,44
5097902,39
5097826,18
5096376,3
5092339,2
5092110,12
5091809,10
5088679,2
5088342,3
5086731,29
5086219,27
5081659,33
5080910,24
5079572,2
5079083,5
5079047,32
5078471,2
5078056,26
5076099,26
5073947,10
5072245,10
5068548,6
5067769,9
5067605,9
5067306,8
5064580,43
5062816,29
5060328,39
5056234,24
5053281,21
5052534,32
5048907,1
5047346,27
5046937,12
5045832,6
5044792,28
5042629,5
5040617,2
5039883,33
5039764,23
5037799,10
5035865,43
5035698,18
5035286,21
5034290,18
5034289,9
5030641,33
5029425,36
5029227,21
5029188,3
5028096,21
5025923,20
5025889,43
5025394,17
5025092,42
5135393,13
5132393,28
5131940,17
5130611,18
5129842,34
5128581,23
5126549,28
5125162,38
5122826,8
5122808,9
5122662,23
5122236,40
5121786,16
5120541,26
5120457,28
5120117,24
5120048,3
5117586,25
5116993,5
5116376,10
5134735,38
5133136,19
5132807,29
5126176,39
5122547,28
5119570,17
5119341,43
5119183,18
5118688,1
5118680,16
5118324,24
5116279,43
5115846,1
5115315,3
5111830,11
5111684,37
5111048,29
5110751,17
5109198,10
5108443,31
5107831,5
5106530,24
5105797,21
5104590,27
5103234,29
5099846,36
5099158,36
5098681,41
5097875,32
5096579,28
5095355,32
5094443,8
5094392,21
5092895,7
5091401,18
5089658,27
5089390,42
5083628,40
5081397,11
5081054,20
5078381,25
5078140,12
5077761,19
5077757,32
5077171,8
5076525,6
5076491,44
5075583,31
5075065,11
5073298,17
5071468,20
5070405,10
5066809,38
5064666,5
5064257,42
5062812,22
5061892,24
5060790,37
5059824,22
5057189,1
5056808,32
5056065,11
5055679,22
5055061,6
5054446,17
5053456,10
5052924,38
5052157,4
5051539,26
5051537,19
5051203,33
5050565,19
5050051,30
5049963,30
5049453,3
5048861,40
5048369,38
5048387,6
5045372,9
5043948,11
5042816,36
5042758,32
5041983,31
5039286,29
5039125,40
5037179,16
5034472,23
5032884,42
5032390,22
5031415,20
5030661,5
5030647,5
5029803,26
5027704,32
5027635,3
5025473,39
5024978,38
5025021,32
5134735,38
5133136,19
5132807,29
5126176,39
5122547,28
5119570,17
5119341,43
5119183,18
5118688,1
5118680,16
5118324,24
5116279,43
5136277,19
5132995,36
5132308,7
5132196,31
5131140,25
5130504,3
5129839,20
5128539,22
5127705,28
5125535,11
5125206,16
5124702,8
5124574,40
5123874,38
5122721,18
5121619,42
5119855,21
5119702,13
5119440,44
5118948,4
5118649,9
5118570,4
5117777,11
5117413,16
5116482,19
5115279,41
5113439,29
5112325,5
5108180,23
5104144,36
5102065,31
5100589,19
5099464,6
5099145,16
5095257,8
5093245,35
5092726,36
5091391,33
5091254,44
5090849,34
5090763,12
5088862,21
5087380,4
5084833,37
5084555,13
5084212,43
5080750,23
5079383,37
5077474,22
5076359,3
5074791,25
5073705,26
5070799,23
5066410,7
5066125,10
5065107,3
5063192,2
5060416,22
5060394,19
5059703,4
5059284,2
5058161,5
5054969,12
5054208,23
5053173,37
5053024,26
5052413,43
5051455,4
5051320,8
5051212,24
5050475,39
5050327,38
5048427,12
5046593,37
5045985,8
5044414,39
5043499,17
5043128,20
5042938,44
5040791,29
5038399,35
5035537,39
5031977,41
5031521,6
5030733,22
5027642,21
5025817,37
5136277,19
5132995,36
5132308,7
5132196,31
5131140,25
5130504,3
5129839,20
5128539,22
5127705,28
5125535,11
5125206,16
5124702,8
5124574,40
5123874,38
5122721,18
5121619,42
5119855,21
5119702,13
5119440,44
5118948,4
5118649,9
5118570,4
5117777,11
5117413,16
5116482,19
5135340,32
5133107,18
5131937,43
5131126,8
5130846,12
5128631,32
5127429,8
5126854,38
5125326,35
5124570,28
5124338,27
5121650,24
5121422,4
5120058,4
5119675,36
5119261,9
5117123,27
5116679,39
5116688,3
5116420,42
5116025,16
5116045,5
5116000,13
5112913,36
5112415,34
5111849,16
5111480,13
5110547,8
5107240,26
5104004,34
5103305,40
5102646,25
5102283,25
5100836,33
5099474,41
5098581,6
5098423,23
5098297,41
5097803,36
5094453,18
5093963,19
5092463,5
5092304,2
5090938,39
5090724,21
5088310,3
5087774,33
5084129,28
5083946,4
5083352,2
5082415,39
5082110,20
5080532,39
5080230,1
5079882,13
5077360,37
5076575,22
5076395,28
5072161,16
5070446,26
5069556,33
5067312,36
5066559,22
5064999,5
5063511,20
5063337,28
5062965,39
5061887,13
5059857,37
5059502,1
5059099,34
5056575,30
5056169,13
5055677,10
5054919,9
5050196,4
5049418,3
5048865,23
5048793,43
5048035,10
5046916,29
5046688,41
5046356,13
5046275,8
5044763,11
5043802,44
5041419,1
5036642,21
5035074,36
5032915,41
5031794,31
5028801,37
5028369,6
5027061,31
5026112,11
5024582,13
5023785,43
5023600,10
5135340,32
5133107,18
5131937,43
5131126,8
5130846,12
5128631,32
5127429,8
5126854,38
5125326,35
5124570,28
5124338,27
5121650,24
5121422,4
5120058,4
5119675,36
5119261,9
5117123,27
5116679,39
5116688,3
5116420,42
5116025,16
5116045,5
5116000,13
5134949,35
5134547,32
5131775,31
5130086,38
5128923,34
5128722,6
5128149,27
5127915,30
5125814,5
5123137,43
5120765,23
5120584,32
5120277,28
5119329,13
5119039,44
5118843,1
5117106,21
5116995,24
5114981,12
5112131,8
5111682,6
5110059,10
5107421,43
5106665,44
5103872,34
5099973,5
5098741,42
5098354,10
5097794,3
5097523,27
5097368,34
5097276,1
5097142,11
5093715,3
5092024,2
5091756,11
5091116,27
5091030,41
5088621,13
5088518,6
5088557,37
5086226,37
5085935,44
5084898,37
5080546,9
5080207,26
5078582,2
5078051,43
5077115,26
5075988,42
5073687,31
5071582,1
5070947,6
5070686,24
5069626,22
5069084,2
5067138,32
5066793,30
5066649,12
5066327,34
5065746,16
5063907,4
5063815,1
5061295,9
5060834,40
5059248,17
5056470,28
5056003,18
5055903,39
5055136,29
5052439,41
5051448,29
5048266,44
5046686,26
5046361,34
5046027,6
5045748,37
5045392,10
5042525,17
5041147,27
5037350,41
5035590,5
5034441,13
5032591,22
5031476,34
5030816,38
5030344,19
5028494,43
5027902,37
5027290,27
5025839,6
5025542,3
5024890,38
5024628,4
5023604,25
5134949,35
5134547,32
5131775,31
5130086,38
5128923,34
5128722,6
5128149,27
5127915,30
5125814,5
5123137,43
5120765,23
5120584,32
5120277,28
5119329,13
5119039,44
5118843,1
5117106,21
5116995,24
5135755,29
5135443,44
5134438,42
5133413,8
5133151,1
5132161,1
5132096,21
5128328,39
5127247,29
5126335,17
5125552,22
5121178,18
5120808,28
5119765,11
5118257,25
5115114,34
5114789,44
5114791,42
5113751,32
5113231,8
5110741,30
5109947,24
5109827,37
5108833,5
5108481,9
5107443,28
5106482,6
5105627,29
5102070,44
5101168,32
5098210,10
5098004,12
5094834,42
5093339,6
5092586,39
5090416,4
5089259,25
5089061,10
5088424,10
5088250,40
5088066,24
5087102,29
5086830,4
5085882,35
5085519,17
5085403,26
5084592,32
5083281,12
5080439,10
5078725,40
5077856,32
5076042,1
5071454,38
5071384,5
5071194,35
5067174,30
5062616,6
5061154,22
5061062,24
5061033,34
5060326,2
5058168,39
5057579,16
5057331,35
5056752,1
5055485,22
5054624,10
5054475,22
5053200,13
5051680,9
5050680,1
5049523,4
5048880,40
5047407,44
5047197,41
5045029,17
5040647,37
5040147,29
5038594,40
5036956,39
5036825,13
5036687,42
5036605,20
5035516,37
5035408,29
5032636,4
5031299,18
5030987,26
5030708,43
5030336,12
5030249,37
5029623,20
5027946,8
5025762,39
5024508,20
5135755,29
5135443,44
5134438,42
5133413,8
5133151,1
5132161,1
5132096,21
5128328,39
5127247,29
5126335,17
5125552,22
5121178,18
5120808,28
5119765,11
5118257,25
5135427,21
5134258,44
5133838,37
5133608,5
5132436,19
5130286,29
5129940,28
5129608,44
5127778,26
5124823,26
5124720,22
5124503,41
5123498,24
5123072,17
5121982,27
5121882,39
5116481,24
5110037,8
5107865,6
5105676,8
5105464,42
5104756,39
5104540,2
5104132,6
5103276,26
5103010,12
5100276,39
5098927,33
5098925,4
5097978,33
5097652,42
5097357,39
5095990,22
5095604,42
5094204,11
5092940,40
5092744,10
5091206,6
5090619,37
5090237,20
5087440,12
5086788,24
5086829,17
5086164,43
5085342,33
5083439,43
5082468,28
5082203,26
5081067,2
5079228,44
5078936,44
5077636,24
5076109,18
5073685,36
5073040,43
5072768,19
5072711,34
5072307,9
5071165,41
5070489,23
5067477,30
5067496,8
5066325,19
5064790,9
5064041,23
5060236,19
5059094,41
5056385,3
5055898,7
5055791,41
5054042,42
5052968,28
5051982,33
5049324,19
5049182,37
5049186,42
5048168,3
5046946,11
5045403,33
5044002,19
5042984,20
5036659,7
5034280,31
5033476,25
5032414,30
5032048,41
5031148,25
5029961,43
5027933,35
5027751,5
5026280,17
5025919,8
5023842,41
5135427,21
5134258,44
5133838,37
5133608,5
5132436,19
5130286,29
5129940,28
5129608,44
5127778,26
5124823,26
5124720,22
5124503,41
5123498,24
5123072,17
5121982,27
5121882,39
5116481,24
5135665,11
5134666,33
5133807,7
5132782,27
5132471,42
5132417,34
5131758,10
5130121,41
5129391,7
5128243,34
5123978,8
5123779,44
5121404,44
5117986,3
5116883,4
5115363,17
5114704,6
5114259,19
5112248,39
5110890,11
5110635,29
5110345,21
5108886,29
5108551,26
5108024,26
5106412,38
5105375,18
5104725,6
5104045,31
5103370,27
5103069,6
5102594,5
5102220,36
5101865,7
5101784,40
5101072,21
5099135,17
5098785,28
5097841,43
5095279,3
5095213,5
5094985,28
5094573,42
5093593,21
5092978,5
5090702,4
5089817,26
5089355,39
5088507,37
5087913,29
5087740,24
5086348,38
5086072,28
5079986,13
5079863,3
5078675,4
5076744,16
5074450,41
5071858,4
5071459,17
5070016,35
5068546,27
5067714,9
5064271,44
5062923,11
5061850,29
5060482,39
5056462,16
5054838,41
5053131,40
5051993,35
5051082,42
5050657,29
5049925,29
5047237,23
5046769,10
5046373,19
5045467,37
5045252,36
5045189,5
5043408,40
5042891,4
5037242,7
5035224,29
5034978,21
5034063,21
5033560,21
5032498,30
5031516,4
5028809,4
5027691,11
5025205,25
5023638,36
5135665,11
5134666,33
5133807,7
5132782,27
5132471,42
5132417,34
5131758,10
5130121,41
5129391,7
5128243,34
5123978,8
5123779,44
5121404,44
5117986,3
5116883,4
5136403,27
5133308,39
5130740,35
5130392,17
5130364,30
5130178,42
5128872,11
5128568,8
5128138,38
5125694,1
5124398,10
5123756,40
5123768,35
5122917,1
5122102,13
5120701,18
5117475,17
5117024,4
5113395,32
5113064,31
5110685,17
5108733,3
5108244,23
5107261,20
5106895,41
5106752,35
5104923,36
5103730,5
5103293,10
5101432,43
5100860,37
5099888,11
5098839,24
5097209,20
5096262,3
5095689,24
5094085,3
5088946,20
5085886,34
5085136,3
5084788,33
5084582,6
5083337,1
5082105,28
5081962,13
5080781,19
5080120,8
5079096,11
5076924,38
5072969,33
5072223,38
5068889,28
5067523,16
5067083,26
5062828,18
5062768,8
5062678,34
5060847,7
5059051,28
5058498,27
5058178,9
5056710,35
5054585,3
5052092,19
5051235,28
5049765,5
5049028,10
5047774,16
5043868,22
5043766,13
5041845,1
5041775,6
5037813,28
5036933,5
5036287,21
5035727,33
5035084,19
5034994,16
5034893,1
5033946,23
5033633,20
5033146,42
5033062,11
5032284,38
5030700,16
5029247,34
5025152,23
5136403,27
5133308,39
5130740,35
5130392,17
5130364,30
5130178,42
5128872,11
5128568,8
5128138,38
5125694,1
5124398,10
5123756,40
5123768,35
5122917,1
5122102,13
5120701,18
5117475,17
5117024,4
5132599,42
5129988,18
5128388,30
5126625,19
5125835,2
5125689,33
5122667,34
5121922,22
5121290,34
5119567,32
5118916,10
5118712,21
5118227,4
5118050,11
5117751,31
5117277,22
5115781,22
5115280,38
5115117,22
5112213,43
5111789,13
5109474,28
5109106,27
5109133,22
5108409,12
5107624,2
5105723,39
5104736,39
5102982,41
5102257,3
5099316,36
5098128,41
5097351,36
5096787,26
5096187,8
5095669,37
5094394,39
5093790,5
5091328,8
5091157,27
5090780,18
5089249,39
5084778,31
5084677,3
5083729,18
5082758,6
5081856,25
5081248,6
5080985,6
5080915,7
5079361,8
5078939,37
5076787,29
5074783,39
5074205,24
5071704,1
5071586,30
5070466,34
5069162,34
5066377,22
5066048,31
5063034,42
5061739,24
5060978,24
5056430,21
5055543,13
5054871,13
5054483,17
5054136,28
5053395,7
5051871,7
5051128,34
5049223,19
5049226,25
5049052,12
5047705,27
5047365,9
5043377,25
5040296,17
5038569,17
5037615,41
5035930,27
5035059,38
5033482,16
5031680,4
5026628,16
5026241,2
5025350,21
5132599,42
5129988,18
5128388,30
5126625,19
5125835,2
5125689,33
5122667,34
5121922,22
5121290,34
5119567,32
5118916,10
5118712,21
5118227,4
5118050,11
5117751,31
5117277,22
5136458,11
5134772,4
5133925,31
5133772,41
5133491,25
5133203,44
5131181,23
5131127,5
5130933,4
5129215,7
5128166,11
5126472,12
5123265,33
5120431,5
5118583,22
5118099,28
5117952,19
5117017,25
5115321,32
5114771,24
5114765,3
5113715,32
5112672,19
5110447,11
5110102,11
5109933,17
5107518,22
5106789,44
5106572,10
5105160,9
5103134,31
5102427,12
5101733,7
5101411,16
5099535,12
5098165,19
5096968,33
5093304,33
5091638,3
5091334,24
5089928,39
5089762,42
5088264,18
5083948,34
5080906,8
5079980,25
5078412,12
5077944,22
5077258,42
5075597,21
5075395,35
5074785,27
5069549,43
5068930,4
5067804,18
5066674,7
5066170,1
5065317,17
5063677,9
5059905,25
5059839,17
5059460,23
5058267,44
5057641,13
5055443,4
5051491,33
5050363,8
5049346,32
5048669,24
5046210,11
5046072,13
5042236,21
5041080,13
5040957,16
5039179,4
5038926,2
5037550,10
5036790,23
5034923,18
5034048,7
5031261,16
5030774,7
5027777,28
5027282,40
5136458,11
5134772,4
5133925,31
5133772,41
5133491,25
5133203,44
5131181,23
5131127,5
5130933,4
5129215,7
5128166,11
5126472,12
5123265,33
5120431,5
5118583,22
5118099,28
5117952,19
5117017,25
5130861,1
5129539,19
5124771,1
5123438,8
5122493,11
5119494,22
5118548,36
5118447,43
5116317,42
5116227,42
5115132,9
5114343,35
5113434,3
5111922,3
5110022,18
5109504,24
5109018,16
5106408,19
5105669,11
5105632,9
5104689,31
5104394,42
5104307,33
5104147,9
5103713,2
5101887,16
5101551,22
5098706,13
5096407,32
5094507,11
5094021,2
5093184,38
5092010,35
5088316,21
5087262,28
5084430,38
5083084,7
5081813,1
5080824,6
5080447,27
5079132,25
5078118,16
5077041,41
5074157,10
5072427,40
5066886,21
5066766,6
5065811,18
5065394,34
5064913,9
5062706,2
5062531,11
5062274,18
5061356,3
5061305,12
5060635,34
5059524,7
5058308,5
5057384,43
5056608,23
5056270,38
5055852,44
5055142,38
5052308,13
5051704,34
5051102,27
5051129,26
5050217,42
5049707,31
5049645,33
5049355,26
5046841,42
5046820,7
5045988,18
5043369,24
5041426,20
5041312,35
5040897,1
5039992,6
5038760,11
5035935,32
5034305,22
5033518,9
5031850,30
5030948,13
5029786,11
5028626,4
5028368,16
5028323,33
5027117,13
5025416,11
5025260,35
5130861,1
5129539,19
5124771,1
5123438,8
5122493,11
5119494,22
5118548,36
5118447,43
5116317,42
5116227,42
5135231,24
5134501,5
5132815,21
5131886,3
5130056,13
5129472,2
5125721,3
5120674,40
5119038,22
5118343,19
5117515,30
5117400,2
5115969,23
5113785,21
5111536,25
5109409,26
5108152,13
5105764,40
5104195,42
5103837,35
5103520,28
5101635,34
5101563,1
5098727,7
5098041,32
5096818,1
5096680,9
5095905,34
5094782,9
5087786,23
5086894,24
5086464,16
5086328,30
5085768,12
5082982,26
5082380,6
5081130,4
5080132,31
5079968,31
5079725,23
5078769,42
5078036,31
5077637,4
5076958,40
5076246,31
5075639,32
5074657,27
5072405,29
5071933,12
5071602,33
5068386,12
5068072,36
5062116,9
5061598,6
5061294,6
5060803,35
5060407,21
5057472,42
5055087,39
5054221,7
5053164,29
5052087,35
5051780,4
5046327,19
5044632,5
5043760,6
5042955,29
5041985,9
5041902,43
5041609,44
5037933,8
5037862,2
5037477,28
5037480,20
5036852,16
5036327,21
5035957,38
5035322,2
5034555,6
5034483,7
5032688,1
5031076,17
5030923,4
5028962,19
5028747,33
5024154,7
5023575,42
5135231,24
5134501,5
5132815,21
5131886,3
5130056,13
5129472,2
5125721,3
5120674,40
5119038,22
5118343,19
5117515,30
5117400,2
5135743,9
5135521,12
5132573,26
5126466,1
5125785,16
5124812,8
5124497,27
5122488,34
5122032,5
5119390,18
5118389,1
5118344,27
5117047,33
5116460,12
5111791,10
5110035,21
5107368,20
5107332,37
5104865,6
5104781,2
5103207,9
5101925,34
5101110,38
5099091,41
5098848,13
5096763,44
5093198,20
5092559,30
5092036,36
5091821,16
5091665,22
5089993,11
5086381,5
5085036,39
5084570,38
5081918,24
5081671,12
5078369,43
5077789,43
5075632,21
5074310,38
5073237,17
5072278,19
5070199,42
5067818,33
5066667,39
5064384,37
5063642,13
5061444,35
5056662,20
5055682,19
5054442,19
5053387,41
5052799,28
5051118,37
5050345,24
5047581,27
5046416,21
5046029,44
5045524,20
5042584,43
5042418,22
5042035,27
5041660,40
5041403,3
5039837,34
5039437,44
5039356,1
5036409,8
5035848,30
5035157,42
5030870,22
5030812,7
5030536,22
5030243,9
5028797,31
5028161,40
5027771,1
5027644,21
5027247,23
5025194,6
5025054,20
5023738,38
5135743,9
5135521,12
5132573,26
5126466,1
5125785,16
5124812,8
5124497,27
5122488,34
5122032,5
5119390,18
5118389,1
5118344,27
5117047,33
5116460,12
5134057,11
5132985,43
5131040,7
5129388,11
5121768,8
5120115,34
5119857,37
5119196,31
5115632,17
5112789,34
5111877,21
5107950,23
5104495,43
5102483,34
5099263,35
5099214,25
5098905,9
5098761,27
5098049,31
5097595,1
5097287,22
5096138,18
5095765,44
5094887,16
5090362,31
5089985,1
5088912,6
5087315,3
5082041,36
5081767,17
5081728,30
5080711,2
5078842,43
5078747,13
5078390,13
5078271,13
5077818,13
5075561,29
5074757,33
5074320,13
5071298,2
5070793,6
5070566,24
5067425,27
5066344,42
5066173,35
5065381,6
5064975,23
5064489,40
5063384,23
5058765,38
5058252,16
5057903,27
5057844,11
5055148,43
5054470,28
5053308,37
5053226,37
5052709,27
5050491,41
5049917,6
5049815,28
5048507,3
5047280,37
5047167,31
5045777,3
5045654,25
5044835,23
5042100,8
5040072,21
5039791,40
5036136,41
5034894,17
5033697,44
5032708,16
5030632,7
5030470,44
5029621,40
5028345,42
5028265,11
5027473,18
5026576,6
5025332,17
5025357,40
5025189,28
5024738,16
5024351,25
5024299,34
5134057,11
5132985,43
5131040,7
5129388,11
5121768,8
5120115,34
5119857,37
5119196,31
5135814,41
5128553,23
5127951,7
5125484,20
5122816,21
5119706,43
